2714	surname-23750  	firstname-89269	Upper Hutt     	3
2715	surname-63142  	firstname-76471	Wellington     	4
2716	surname-95998  	firstname-74098	Lower Hutt     	1
2717	surname-69854  	firstname-95466	Wellington     	0
2718	surname-90378  	firstname-43411	Wellington     	1
2719	surname-83457  	firstname-27079	Upper Hutt     	0
2720	surname-97122  	firstname-40854	Upper Hutt     	3
2721	surname-73585  	firstname-56377	Lower Hutt     	1
2722	surname-91376  	firstname-92931	Upper Hutt     	3
2723	surname-74272  	firstname-24886	Lower Hutt     	2
2724	surname-34402  	firstname-62729	Upper Hutt     	5
2725	surname-15124  	firstname-58467	Wellington     	0
2726	surname-61609  	firstname-69915	Upper Hutt     	0
2727	surname-10973  	firstname-90583	Wellington     	0
2728	surname-92317  	firstname-39579	Wellington     	2
2729	surname-60549  	firstname-41222	Wellington     	3
2730	surname-78170  	firstname-67796	Wellington     	1
2731	surname-39444  	firstname-34261	Wellington     	3
2732	surname-78206  	firstname-18454	Upper Hutt     	2
2733	surname-70222  	firstname-55623	Upper Hutt     	3
2734	surname-44357  	firstname-52978	Wellington     	2
2735	surname-84726  	firstname-28919	Wellington     	5
2736	surname-35154  	firstname-31406	Upper Hutt     	1
2737	surname-50939  	firstname-65817	Upper Hutt     	0
2738	surname-52033  	firstname-14139	Upper Hutt     	1
2739	surname-14223  	firstname-72723	Upper Hutt     	2
2740	surname-16791  	firstname-61891	Lower Hutt     	3
2741	surname-96831  	firstname-65511	Upper Hutt     	4
2742	surname-65266  	firstname-69086	Lower Hutt     	1
2743	surname-30992  	firstname-60097	Wellington     	2
2744	surname-98631  	firstname-26091	Upper Hutt     	3
2745	surname-99814  	firstname-13367	Wellington     	4
2746	surname-30419  	firstname-83993	Lower Hutt     	2
2747	surname-18405  	firstname-21923	Upper Hutt     	2
2748	surname-32688  	firstname-88909	Wellington     	2
2749	surname-18195  	firstname-22679	Lower Hutt     	4
2750	surname-17108  	firstname-86405	Wellington     	2
2751	surname-72529  	firstname-77858	Upper Hutt     	3
2752	surname-87971  	firstname-51342	Wellington     	3
2753	surname-90122  	firstname-64775	Lower Hutt     	3
2754	surname-76737  	firstname-35661	Lower Hutt     	0
2755	surname-79914  	firstname-18224	Upper Hutt     	1
2756	surname-99863  	firstname-45382	Lower Hutt     	5
2757	surname-85910  	firstname-56325	Wellington     	2
2758	surname-30639  	firstname-11171	Lower Hutt     	2
2759	surname-24158  	firstname-53373	Lower Hutt     	2
2760	surname-12031  	firstname-56061	Wellington     	2
2761	surname-27750  	firstname-83708	Wellington     	0
2762	surname-53343  	firstname-22033	Wellington     	2
2763	surname-62749  	firstname-81898	Lower Hutt     	4
2764	surname-23450  	firstname-63628	Wellington     	0
2765	surname-17598  	firstname-70143	Lower Hutt     	3
2766	surname-62257  	firstname-77143	Upper Hutt     	1
2767	surname-90366  	firstname-88288	Wellington     	0
2768	surname-77296  	firstname-83219	Upper Hutt     	3
2769	surname-94848  	firstname-87169	Wellington     	2
2770	surname-25142  	firstname-43602	Upper Hutt     	0
2771	surname-89500  	firstname-91821	Wellington     	2
2772	surname-17483  	firstname-39704	Lower Hutt     	1
2773	surname-40932  	firstname-70176	Wellington     	4
2774	surname-53366  	firstname-46492	Upper Hutt     	2
2775	surname-12755  	firstname-57623	Upper Hutt     	1
2776	surname-70738  	firstname-75355	Lower Hutt     	1
2777	surname-54704  	firstname-28644	Lower Hutt     	3
2778	surname-11146  	firstname-55734	Wellington     	2
2779	surname-82608  	firstname-29756	Lower Hutt     	3
2780	surname-45725  	firstname-90997	Upper Hutt     	2
2781	surname-99762  	firstname-28178	Upper Hutt     	1
2782	surname-16828  	firstname-87139	Wellington     	1
2783	surname-17098  	firstname-80365	Upper Hutt     	2
2784	surname-65608  	firstname-87551	Wellington     	5
2785	surname-72512  	firstname-16350	Lower Hutt     	2
2786	surname-53531  	firstname-41992	Upper Hutt     	4
2787	surname-52370  	firstname-71799	Wellington     	1
2788	surname-20981  	firstname-29793	Lower Hutt     	1
2789	surname-96918  	firstname-89547	Lower Hutt     	1
2790	surname-57127  	firstname-66191	Upper Hutt     	1
2791	surname-20781  	firstname-92229	Wellington     	1
2792	surname-94850  	firstname-84078	Lower Hutt     	1
2793	surname-13291  	firstname-12642	Lower Hutt     	4
2794	surname-89989  	firstname-75523	Wellington     	3
2795	surname-87145  	firstname-62803	Lower Hutt     	4
2796	surname-55936  	firstname-69288	Upper Hutt     	2
2797	surname-17984  	firstname-74052	Lower Hutt     	0
2798	surname-62677  	firstname-86612	Wellington     	0
2799	surname-49222  	firstname-24729	Lower Hutt     	2
2800	surname-17978  	firstname-39564	Wellington     	2
2801	surname-82559  	firstname-68265	Upper Hutt     	2
2802	surname-63802  	firstname-62313	Lower Hutt     	6
2803	surname-55270  	firstname-71508	Upper Hutt     	3
2804	surname-40111  	firstname-19165	Upper Hutt     	2
2805	surname-84724  	firstname-48862	Lower Hutt     	5
2806	surname-99821  	firstname-32107	Wellington     	0
2807	surname-87225  	firstname-20307	Wellington     	2
2808	surname-72682  	firstname-33849	Wellington     	3
2809	surname-76717  	firstname-88721	Wellington     	4
2810	surname-74279  	firstname-85762	Wellington     	1
2811	surname-80874  	firstname-78155	Lower Hutt     	1
2812	surname-79002  	firstname-16538	Wellington     	2
2813	surname-42063  	firstname-40174	Lower Hutt     	0
2814	surname-19125  	firstname-50439	Lower Hutt     	3
2815	surname-51450  	firstname-69628	Lower Hutt     	0
2816	surname-73378  	firstname-48213	Lower Hutt     	2
2817	surname-53967  	firstname-29822	Upper Hutt     	1
2818	surname-90469  	firstname-31181	Upper Hutt     	2
2819	surname-41045  	firstname-39739	Wellington     	0
2820	surname-91756  	firstname-94710	Lower Hutt     	2
2821	surname-88363  	firstname-68316	Lower Hutt     	1
2822	surname-51950  	firstname-45474	Upper Hutt     	1
2823	surname-51293  	firstname-23278	Upper Hutt     	2
2824	surname-51478  	firstname-18251	Upper Hutt     	0
2825	surname-63416  	firstname-73079	Wellington     	4
2826	surname-29290  	firstname-79425	Lower Hutt     	1
2827	surname-65734  	firstname-51560	Upper Hutt     	3
2828	surname-32194  	firstname-59027	Wellington     	1
2829	surname-80589  	firstname-11197	Lower Hutt     	2
2830	surname-66341  	firstname-45765	Upper Hutt     	2
2831	surname-38563  	firstname-75755	Wellington     	2
2832	surname-79887  	firstname-65249	Upper Hutt     	3
2833	surname-52345  	firstname-41104	Upper Hutt     	7
2834	surname-60902  	firstname-54182	Wellington     	3
2835	surname-26049  	firstname-97613	Upper Hutt     	6
2836	surname-65049  	firstname-72756	Upper Hutt     	1
2837	surname-46379  	firstname-13917	Lower Hutt     	1
2838	surname-99521  	firstname-84754	Lower Hutt     	4
2839	surname-74639  	firstname-75894	Wellington     	2
2840	surname-85164  	firstname-86515	Lower Hutt     	3
2841	surname-94770  	firstname-83736	Upper Hutt     	1
2842	surname-41352  	firstname-51051	Wellington     	2
2843	surname-74309  	firstname-45383	Wellington     	2
2844	surname-18015  	firstname-92441	Lower Hutt     	4
2845	surname-81182  	firstname-98467	Upper Hutt     	3
2846	surname-28082  	firstname-43865	Lower Hutt     	3
2847	surname-69056  	firstname-42742	Upper Hutt     	2
2848	surname-57184  	firstname-49047	Upper Hutt     	1
2849	surname-11426  	firstname-96204	Upper Hutt     	3
2850	surname-18668  	firstname-16121	Lower Hutt     	3
2851	surname-95369  	firstname-91623	Wellington     	3
2852	surname-64299  	firstname-45502	Upper Hutt     	2
2853	surname-96718  	firstname-43755	Lower Hutt     	1
2854	surname-42759  	firstname-85703	Lower Hutt     	1
2855	surname-81689  	firstname-13687	Lower Hutt     	2
2856	surname-73827  	firstname-84020	Lower Hutt     	6
2857	surname-78741  	firstname-23095	Lower Hutt     	4
2858	surname-96094  	firstname-59182	Upper Hutt     	1
2859	surname-64688  	firstname-85406	Upper Hutt     	3
2860	surname-54911  	firstname-43137	Lower Hutt     	1
2861	surname-61379  	firstname-82983	Upper Hutt     	0
2862	surname-13930  	firstname-90048	Upper Hutt     	0
2863	surname-15473  	firstname-80242	Lower Hutt     	0
2864	surname-59981  	firstname-78239	Wellington     	1
2865	surname-37986  	firstname-91869	Lower Hutt     	1
2866	surname-16944  	firstname-10234	Upper Hutt     	3
2867	surname-55057  	firstname-69643	Lower Hutt     	0
2868	surname-24580  	firstname-15481	Upper Hutt     	1
2869	surname-58878  	firstname-10456	Wellington     	2
2870	surname-11085  	firstname-56803	Lower Hutt     	3
2871	surname-46348  	firstname-72448	Wellington     	0
2872	surname-75767  	firstname-56734	Lower Hutt     	1
2873	surname-88229  	firstname-53065	Wellington     	2
2874	surname-80680  	firstname-12615	Wellington     	1
2875	surname-30878  	firstname-23505	Upper Hutt     	3
2876	surname-54168  	firstname-57923	Upper Hutt     	1
2877	surname-82291  	firstname-25691	Wellington     	2
2878	surname-75284  	firstname-99362	Lower Hutt     	4
2879	surname-62092  	firstname-44468	Lower Hutt     	4
2880	surname-13589  	firstname-98277	Wellington     	1
2881	surname-92530  	firstname-20067	Wellington     	4
2882	surname-32615  	firstname-58278	Wellington     	4
2883	surname-73855  	firstname-98541	Upper Hutt     	0
2884	surname-23085  	firstname-70682	Wellington     	1
2885	surname-44103  	firstname-48851	Upper Hutt     	1
2886	surname-52625  	firstname-41559	Wellington     	0
2887	surname-54314  	firstname-29520	Lower Hutt     	2
2888	surname-96392  	firstname-32975	Upper Hutt     	4
2889	surname-78633  	firstname-75025	Upper Hutt     	2
2890	surname-87426  	firstname-73883	Wellington     	1
2891	surname-45205  	firstname-43217	Lower Hutt     	2
2892	surname-41960  	firstname-12012	Wellington     	1
2893	surname-76637  	firstname-53868	Lower Hutt     	3
2894	surname-21757  	firstname-84546	Wellington     	5
2895	surname-22321  	firstname-12581	Lower Hutt     	5
2896	surname-96665  	firstname-20673	Upper Hutt     	5
2897	surname-95490  	firstname-65615	Upper Hutt     	3
2898	surname-86676  	firstname-99667	Upper Hutt     	3
2899	surname-42795  	firstname-75403	Lower Hutt     	2
2900	surname-65409  	firstname-58312	Upper Hutt     	4
2901	surname-35060  	firstname-21250	Lower Hutt     	0
2902	surname-54436  	firstname-53141	Wellington     	4
2903	surname-59457  	firstname-19322	Lower Hutt     	2
2904	surname-48518  	firstname-87943	Upper Hutt     	1
2905	surname-63548  	firstname-54979	Upper Hutt     	1
2906	surname-65503  	firstname-84896	Lower Hutt     	4
2907	surname-58040  	firstname-18629	Upper Hutt     	2
2908	surname-44634  	firstname-10396	Wellington     	5
2909	surname-83271  	firstname-41851	Lower Hutt     	3
2910	surname-43042  	firstname-27236	Upper Hutt     	1
2911	surname-13542  	firstname-26580	Wellington     	0
2912	surname-66041  	firstname-12400	Lower Hutt     	1
2913	surname-71303  	firstname-68577	Wellington     	2
2914	surname-47998  	firstname-12617	Upper Hutt     	2
2915	surname-34156  	firstname-69522	Lower Hutt     	2
2916	surname-78826  	firstname-71645	Wellington     	4
2917	surname-50929  	firstname-39958	Upper Hutt     	1
2918	surname-63284  	firstname-97415	Upper Hutt     	0
2919	surname-45428  	firstname-14231	Wellington     	0
2920	surname-43207  	firstname-56454	Wellington     	3
2921	surname-38278  	firstname-63302	Upper Hutt     	0
2922	surname-64824  	firstname-82324	Lower Hutt     	2
2923	surname-61704  	firstname-42131	Wellington     	2
2924	surname-24155  	firstname-67464	Upper Hutt     	0
2925	surname-77025  	firstname-80846	Wellington     	1
2926	surname-32983  	firstname-73582	Upper Hutt     	2
2927	surname-57802  	firstname-22992	Wellington     	4
2928	surname-69350  	firstname-26847	Lower Hutt     	1
2929	surname-20561  	firstname-26996	Wellington     	2
2930	surname-63953  	firstname-33765	Upper Hutt     	0
2931	surname-21745  	firstname-60376	Lower Hutt     	2
2932	surname-53104  	firstname-19966	Lower Hutt     	5
2933	surname-16716  	firstname-67417	Upper Hutt     	0
2934	surname-84803  	firstname-18645	Wellington     	2
2935	surname-65167  	firstname-36824	Upper Hutt     	2
2936	surname-69642  	firstname-47971	Lower Hutt     	4
2937	surname-55187  	firstname-46673	Wellington     	1
2938	surname-85914  	firstname-79583	Wellington     	0
2939	surname-12352  	firstname-82321	Upper Hutt     	1
2940	surname-54654  	firstname-54090	Wellington     	4
2941	surname-20479  	firstname-45327	Lower Hutt     	4
2942	surname-86031  	firstname-69775	Upper Hutt     	3
2943	surname-66860  	firstname-25105	Lower Hutt     	5
2944	surname-46196  	firstname-19253	Wellington     	5
2945	surname-81649  	firstname-94545	Upper Hutt     	5
2946	surname-81620  	firstname-64504	Lower Hutt     	1
2947	surname-50164  	firstname-56318	Lower Hutt     	1
2948	surname-85795  	firstname-94497	Lower Hutt     	1
2949	surname-32781  	firstname-83226	Lower Hutt     	3
2950	surname-92180  	firstname-80044	Lower Hutt     	1
2951	surname-52896  	firstname-86116	Wellington     	5
2952	surname-79523  	firstname-86252	Lower Hutt     	5
2953	surname-95826  	firstname-79917	Wellington     	4
2954	surname-79099  	firstname-66114	Upper Hutt     	2
2955	surname-71509  	firstname-23331	Upper Hutt     	2
2956	surname-45250  	firstname-16550	Lower Hutt     	3
2957	surname-28579  	firstname-56445	Upper Hutt     	2
2958	surname-30124  	firstname-58364	Upper Hutt     	2
2959	surname-18857  	firstname-42180	Upper Hutt     	1
2960	surname-15225  	firstname-33629	Wellington     	0
2961	surname-47943  	firstname-79312	Wellington     	2
2962	surname-78185  	firstname-18188	Lower Hutt     	3
2963	surname-52989  	firstname-49417	Wellington     	1
2964	surname-70212  	firstname-72523	Lower Hutt     	2
2965	surname-32053  	firstname-39897	Lower Hutt     	0
2966	surname-15242  	firstname-47963	Wellington     	3
2967	surname-59168  	firstname-86414	Wellington     	2
2968	surname-77145  	firstname-67792	Lower Hutt     	3
2969	surname-42868  	firstname-16732	Upper Hutt     	1
2970	surname-89787  	firstname-52547	Upper Hutt     	2
2971	surname-69229  	firstname-87387	Upper Hutt     	1
2972	surname-81997  	firstname-56121	Lower Hutt     	2
2973	surname-21663  	firstname-79150	Lower Hutt     	0
2974	surname-39026  	firstname-38688	Wellington     	5
2975	surname-76306  	firstname-63081	Wellington     	3
2976	surname-40403  	firstname-15539	Upper Hutt     	4
2977	surname-25231  	firstname-88776	Lower Hutt     	3
2978	surname-34455  	firstname-12237	Upper Hutt     	3
2979	surname-82346  	firstname-23090	Lower Hutt     	2
2980	surname-81658  	firstname-46402	Wellington     	3
2981	surname-32995  	firstname-98303	Upper Hutt     	2
2982	surname-71394  	firstname-36659	Wellington     	4
2983	surname-83129  	firstname-54099	Wellington     	1
2984	surname-59223  	firstname-99177	Lower Hutt     	2
2985	surname-75074  	firstname-49259	Lower Hutt     	1
2986	surname-80797  	firstname-14498	Lower Hutt     	0
2987	surname-84467  	firstname-75670	Upper Hutt     	2
2988	surname-56713  	firstname-90377	Wellington     	2
2989	surname-75437  	firstname-90665	Lower Hutt     	2
2990	surname-20040  	firstname-87560	Wellington     	2
2991	surname-87897  	firstname-90294	Lower Hutt     	3
2992	surname-97413  	firstname-44078	Upper Hutt     	2
2993	surname-23328  	firstname-27893	Lower Hutt     	1
2994	surname-98364  	firstname-49319	Wellington     	1
2995	surname-42722  	firstname-30842	Lower Hutt     	0
2996	surname-91807  	firstname-44775	Wellington     	0
2997	surname-39222  	firstname-91462	Upper Hutt     	2
2998	surname-20506  	firstname-91026	Lower Hutt     	0
2999	surname-59232  	firstname-19664	Upper Hutt     	1
3000	surname-26503  	firstname-60735	Lower Hutt     	2
3001	surname-17823  	firstname-55020	Wellington     	2
3002	surname-81032  	firstname-50777	Lower Hutt     	1
3003	surname-99866  	firstname-50099	Upper Hutt     	3
3004	surname-29915  	firstname-94260	Lower Hutt     	0
3005	surname-28687  	firstname-50196	Upper Hutt     	4
3006	surname-93514  	firstname-29785	Lower Hutt     	3
3007	surname-45913  	firstname-73874	Upper Hutt     	1
3008	surname-68840  	firstname-88457	Lower Hutt     	2
3009	surname-69856  	firstname-53560	Wellington     	3
3010	surname-50032  	firstname-17208	Wellington     	0
3011	surname-76612  	firstname-30147	Wellington     	2
3012	surname-58031  	firstname-99541	Upper Hutt     	1
3013	surname-34149  	firstname-19778	Lower Hutt     	5
3014	surname-30562  	firstname-45651	Upper Hutt     	0
3015	surname-61137  	firstname-14134	Lower Hutt     	2
3016	surname-69059  	firstname-54229	Wellington     	6
3017	surname-30100  	firstname-15808	Wellington     	3
3018	surname-28413  	firstname-29460	Wellington     	2
3019	surname-94485  	firstname-64635	Lower Hutt     	2
3020	surname-31313  	firstname-50125	Wellington     	1
3021	surname-50939  	firstname-92119	Lower Hutt     	2
3022	surname-26393  	firstname-40693	Wellington     	2
3023	surname-30588  	firstname-53961	Wellington     	1
3024	surname-54134  	firstname-12301	Wellington     	1
3025	surname-25339  	firstname-27905	Upper Hutt     	0
3026	surname-64583  	firstname-81683	Upper Hutt     	1
3027	surname-49653  	firstname-60904	Wellington     	6
3028	surname-37614  	firstname-96411	Wellington     	3
3029	surname-54274  	firstname-87363	Wellington     	1
3030	surname-43286  	firstname-86859	Lower Hutt     	3
3031	surname-48332  	firstname-94251	Wellington     	0
3032	surname-46022  	firstname-20590	Upper Hutt     	5
3033	surname-14241  	firstname-99037	Lower Hutt     	1
3034	surname-58771  	firstname-74855	Wellington     	0
3035	surname-81079  	firstname-98456	Lower Hutt     	0
3036	surname-80207  	firstname-85387	Upper Hutt     	4
3037	surname-28973  	firstname-35998	Upper Hutt     	3
3038	surname-57867  	firstname-92163	Wellington     	1
3039	surname-45577  	firstname-83077	Upper Hutt     	3
3040	surname-73919  	firstname-33897	Wellington     	1
3041	surname-12290  	firstname-68851	Wellington     	1
3042	surname-56990  	firstname-60473	Wellington     	1
3043	surname-38322  	firstname-74401	Lower Hutt     	2
3044	surname-89957  	firstname-21296	Lower Hutt     	1
3045	surname-44194  	firstname-23932	Lower Hutt     	3
3046	surname-38401  	firstname-62428	Wellington     	1
3047	surname-20713  	firstname-63643	Wellington     	1
3048	surname-62200  	firstname-97215	Wellington     	0
3049	surname-96796  	firstname-55627	Lower Hutt     	0
3050	surname-78111  	firstname-24816	Lower Hutt     	2
3051	surname-78576  	firstname-35955	Lower Hutt     	0
3052	surname-35180  	firstname-26060	Wellington     	3
3053	surname-43687  	firstname-86538	Upper Hutt     	5
3054	surname-45065  	firstname-66646	Wellington     	3
3055	surname-87180  	firstname-67625	Lower Hutt     	4
3056	surname-47035  	firstname-14403	Lower Hutt     	2
3057	surname-42151  	firstname-70894	Wellington     	1
3058	surname-35596  	firstname-32299	Lower Hutt     	1
3059	surname-50928  	firstname-57056	Upper Hutt     	1
3060	surname-72984  	firstname-10145	Lower Hutt     	1
3061	surname-15240  	firstname-78020	Upper Hutt     	1
3062	surname-80504  	firstname-78317	Lower Hutt     	1
3063	surname-26779  	firstname-96452	Wellington     	1
3064	surname-40041  	firstname-88636	Lower Hutt     	2
3065	surname-70319  	firstname-40191	Upper Hutt     	1
3066	surname-42483  	firstname-36540	Wellington     	3
3067	surname-46354  	firstname-84578	Lower Hutt     	0
3068	surname-35771  	firstname-98687	Upper Hutt     	2
3069	surname-69952  	firstname-26783	Upper Hutt     	1
3070	surname-54097  	firstname-24309	Wellington     	2
3071	surname-70290  	firstname-49638	Wellington     	2
3072	surname-77804  	firstname-77089	Upper Hutt     	5
3073	surname-37512  	firstname-36248	Upper Hutt     	3
3074	surname-64969  	firstname-59249	Wellington     	1
3075	surname-89833  	firstname-56484	Lower Hutt     	0
3076	surname-64537  	firstname-86094	Upper Hutt     	5
3077	surname-15679  	firstname-35360	Lower Hutt     	1
3078	surname-11540  	firstname-50772	Lower Hutt     	0
3079	surname-80271  	firstname-26390	Lower Hutt     	2
3080	surname-74269  	firstname-57588	Lower Hutt     	1
3081	surname-66500  	firstname-13158	Lower Hutt     	1
3082	surname-89342  	firstname-77116	Upper Hutt     	5
3083	surname-24587  	firstname-91692	Wellington     	5
3084	surname-54347  	firstname-43597	Wellington     	2
3085	surname-33165  	firstname-75710	Wellington     	3
3086	surname-16865  	firstname-17954	Lower Hutt     	4
3087	surname-27738  	firstname-17551	Lower Hutt     	2
3088	surname-44396  	firstname-16500	Wellington     	0
3089	surname-66288  	firstname-92307	Upper Hutt     	1
3090	surname-71078  	firstname-35984	Lower Hutt     	4
3091	surname-23697  	firstname-13939	Upper Hutt     	1
3092	surname-79817  	firstname-91582	Wellington     	6
3093	surname-83634  	firstname-89453	Lower Hutt     	3
3094	surname-85138  	firstname-80196	Wellington     	0
3095	surname-11223  	firstname-89461	Wellington     	3
3096	surname-77316  	firstname-21636	Wellington     	1
3097	surname-82082  	firstname-59426	Lower Hutt     	2
3098	surname-16161  	firstname-14315	Upper Hutt     	1
3099	surname-84783  	firstname-38831	Wellington     	2
3100	surname-33797  	firstname-71425	Upper Hutt     	2
3101	surname-39123  	firstname-10382	Wellington     	3
3102	surname-22043  	firstname-55455	Wellington     	2
3103	surname-82849  	firstname-42542	Wellington     	2
3104	surname-91612  	firstname-79036	Lower Hutt     	2
3105	surname-81449  	firstname-44254	Wellington     	3
3106	surname-36401  	firstname-73072	Lower Hutt     	1
3107	surname-33673  	firstname-40602	Wellington     	0
3108	surname-67919  	firstname-98907	Wellington     	1
3109	surname-33548  	firstname-42589	Upper Hutt     	2
3110	surname-77199  	firstname-72139	Wellington     	1
3111	surname-70744  	firstname-94429	Wellington     	3
3112	surname-83666  	firstname-40746	Lower Hutt     	2
3113	surname-99727  	firstname-88069	Upper Hutt     	0
3114	surname-70676  	firstname-64224	Upper Hutt     	3
3115	surname-63854  	firstname-25571	Wellington     	1
3116	surname-84152  	firstname-81397	Lower Hutt     	2
3117	surname-78284  	firstname-27814	Upper Hutt     	3
3118	surname-63929  	firstname-23103	Lower Hutt     	1
3119	surname-53388  	firstname-39685	Upper Hutt     	2
3120	surname-73585  	firstname-87307	Lower Hutt     	0
3121	surname-51256  	firstname-81620	Upper Hutt     	1
3122	surname-20196  	firstname-72270	Lower Hutt     	4
3123	surname-38337  	firstname-39292	Lower Hutt     	4
3124	surname-65066  	firstname-53031	Upper Hutt     	3
3125	surname-22275  	firstname-40067	Wellington     	2
3126	surname-75185  	firstname-22707	Upper Hutt     	2
3127	surname-89207  	firstname-98205	Wellington     	4
3128	surname-77712  	firstname-80514	Wellington     	2
3129	surname-71652  	firstname-42376	Lower Hutt     	1
3130	surname-65493  	firstname-60352	Wellington     	5
3131	surname-68367  	firstname-34238	Upper Hutt     	1
3132	surname-17653  	firstname-31428	Lower Hutt     	0
3133	surname-66278  	firstname-67026	Lower Hutt     	1
3134	surname-97587  	firstname-12457	Lower Hutt     	2
3135	surname-47723  	firstname-65679	Wellington     	1
3136	surname-26698  	firstname-30726	Wellington     	4
3137	surname-43800  	firstname-44110	Wellington     	3
3138	surname-33880  	firstname-89996	Upper Hutt     	1
3139	surname-85361  	firstname-37653	Upper Hutt     	0
3140	surname-69589  	firstname-15387	Lower Hutt     	0
3141	surname-77950  	firstname-57249	Wellington     	4
3142	surname-36252  	firstname-66806	Lower Hutt     	2
3143	surname-12052  	firstname-21275	Upper Hutt     	3
3144	surname-76298  	firstname-95300	Lower Hutt     	6
3145	surname-15375  	firstname-47625	Lower Hutt     	3
3146	surname-32695  	firstname-94876	Upper Hutt     	1
3147	surname-73655  	firstname-70721	Wellington     	2
3148	surname-53854  	firstname-65508	Lower Hutt     	1
3149	surname-79853  	firstname-80222	Wellington     	3
3150	surname-43604  	firstname-35404	Upper Hutt     	1
3151	surname-82865  	firstname-16163	Upper Hutt     	3
3152	surname-79617  	firstname-64449	Upper Hutt     	3
3153	surname-99374  	firstname-62280	Wellington     	2
3154	surname-85665  	firstname-28334	Upper Hutt     	1
3155	surname-84561  	firstname-96957	Lower Hutt     	2
3156	surname-88254  	firstname-35915	Wellington     	2
3157	surname-15365  	firstname-47803	Lower Hutt     	2
3158	surname-33703  	firstname-68127	Wellington     	3
3159	surname-28576  	firstname-92746	Upper Hutt     	1
3160	surname-45698  	firstname-73539	Upper Hutt     	1
3161	surname-85192  	firstname-50153	Upper Hutt     	0
3162	surname-56956  	firstname-64752	Lower Hutt     	3
3163	surname-22489  	firstname-22051	Upper Hutt     	1
3164	surname-10139  	firstname-33284	Upper Hutt     	0
3165	surname-32554  	firstname-52637	Lower Hutt     	1
3166	surname-78833  	firstname-63120	Lower Hutt     	3
3167	surname-50378  	firstname-34315	Lower Hutt     	3
3168	surname-55688  	firstname-31446	Upper Hutt     	0
3169	surname-74525  	firstname-53740	Upper Hutt     	1
3170	surname-11885  	firstname-32026	Lower Hutt     	1
3171	surname-83913  	firstname-30729	Wellington     	5
3172	surname-90895  	firstname-25382	Upper Hutt     	0
3173	surname-67450  	firstname-90689	Upper Hutt     	3
3174	surname-61052  	firstname-87098	Lower Hutt     	2
3175	surname-22537  	firstname-12000	Upper Hutt     	2
3176	surname-52726  	firstname-31507	Upper Hutt     	0
3177	surname-83229  	firstname-45077	Wellington     	4
3178	surname-68599  	firstname-17987	Lower Hutt     	1
3179	surname-31898  	firstname-16525	Upper Hutt     	1
3180	surname-67568  	firstname-59172	Lower Hutt     	1
3181	surname-47122  	firstname-16802	Upper Hutt     	1
3182	surname-48258  	firstname-31962	Wellington     	1
3183	surname-88923  	firstname-66463	Lower Hutt     	0
3184	surname-90385  	firstname-11274	Lower Hutt     	1
3185	surname-20436  	firstname-65314	Upper Hutt     	1
3186	surname-88642  	firstname-34590	Upper Hutt     	5
3187	surname-76727  	firstname-48625	Wellington     	3
3188	surname-64638  	firstname-87625	Upper Hutt     	2
3189	surname-46053  	firstname-47863	Upper Hutt     	0
3190	surname-34812  	firstname-11296	Upper Hutt     	2
3191	surname-93442  	firstname-63266	Upper Hutt     	2
3192	surname-45700  	firstname-47410	Wellington     	0
3193	surname-78175  	firstname-84074	Upper Hutt     	1
3194	surname-95440  	firstname-38101	Upper Hutt     	3
3195	surname-81038  	firstname-40697	Lower Hutt     	0
3196	surname-93525  	firstname-48844	Upper Hutt     	1
3197	surname-33238  	firstname-17187	Lower Hutt     	4
3198	surname-58258  	firstname-15470	Wellington     	5
3199	surname-51787  	firstname-31961	Upper Hutt     	1
3200	surname-13369  	firstname-84638	Lower Hutt     	2
3201	surname-94562  	firstname-57036	Upper Hutt     	2
3202	surname-23370  	firstname-10500	Wellington     	2
3203	surname-46845  	firstname-18835	Upper Hutt     	5
3204	surname-21460  	firstname-66887	Upper Hutt     	1
3205	surname-35627  	firstname-31444	Lower Hutt     	0
3206	surname-76027  	firstname-34994	Lower Hutt     	1
3207	surname-32960  	firstname-63327	Wellington     	2
3208	surname-26926  	firstname-87589	Upper Hutt     	3
3209	surname-88676  	firstname-68312	Lower Hutt     	1
3210	surname-52581  	firstname-68932	Lower Hutt     	6
3211	surname-95169  	firstname-53265	Upper Hutt     	5
3212	surname-41413  	firstname-72918	Lower Hutt     	2
3213	surname-51287  	firstname-17872	Lower Hutt     	2
3214	surname-31978  	firstname-68582	Lower Hutt     	2
3215	surname-54647  	firstname-61021	Wellington     	1
3216	surname-88190  	firstname-65618	Upper Hutt     	2
3217	surname-47102  	firstname-31611	Wellington     	3
3218	surname-86045  	firstname-24221	Wellington     	1
3219	surname-93133  	firstname-16538	Upper Hutt     	2
3220	surname-87600  	firstname-21911	Upper Hutt     	3
3221	surname-31473  	firstname-53057	Wellington     	3
3222	surname-21150  	firstname-51517	Lower Hutt     	1
3223	surname-43878  	firstname-62745	Lower Hutt     	1
3224	surname-94284  	firstname-42529	Wellington     	1
3225	surname-37956  	firstname-74473	Wellington     	2
3226	surname-59492  	firstname-32516	Upper Hutt     	2
3227	surname-46793  	firstname-73370	Upper Hutt     	1
3228	surname-73733  	firstname-82586	Upper Hutt     	2
3229	surname-48596  	firstname-62457	Wellington     	4
3230	surname-72703  	firstname-54605	Wellington     	2
3231	surname-63014  	firstname-53198	Wellington     	2
